fsq_id,categories,chains,closed_bucket,distance,link,name,timezone,geocodes.main.latitude,geocodes.main.longitude,geocodes.roof.latitude,geocodes.roof.longitude,location.address,location.country,location.formatted_address,location.locality,location.postcode,location.region,location.cross_street,location.address_extended,related_places.children,geocodes.drop_off.latitude,geocodes.drop_off.longitude,geocodes.front_door.latitude,geocodes.front_door.longitude,station_id,related_places.parent.fsq_id,related_places.parent.categories,related_places.parent.name
4fd4125ae4b0784189e797de,Coffee Shop,"[{'id': 'ab4c54c0-d68a-012e-5619-003048cad9da', 'name': 'Starbucks'}]",VeryLikelyOpen,934,/v3/places/4fd4125ae4b0784189e797de,Starbucks,America/Toronto,43.25759,-79.919376,43.25759,-79.919376,1341 Main St W,CA,"1341 Main St W (at Emerson St), Hamilton ON L8S 1C6",Hamilton,L8S 1C6,ON,at Emerson St,,,,,,,hub_580,,,
52d077b2498e7b98e9c9ad26,Burger Joint,[],VeryLikelyOpen,993,/v3/places/52d077b2498e7b98e9c9ad26,Pinks Burgers,America/Toronto,43.257574,-79.918863,43.257574,-79.918863,1335 Main St W,CA,"1335 Main St W, Hamilton ON L8S 1C6",Hamilton,L8S 1C6,ON,,,,,,,,hub_580,,,
4c405e7a520fa593a3e6c7ac,Diner,[],LikelyOpen,901,/v3/places/4c405e7a520fa593a3e6c7ac,Maple Leaf Pancake House,America/Toronto,43.257771,-79.923534,43.257771,-79.923534,1520 Main St W,CA,"1520 Main St W, Hamilton ON L8S 1E3",Hamilton,L8S 1E3,ON,,,,,,,,hub_580,,,
55de283c498eb54e6558dced,Public Art,[],Unsure,699,/v3/places/55de283c498eb54e6558dced,Cross of Lorraine,America/Toronto,43.244937,-79.917361,,,Sanatorium Rd,CA,"Sanatorium Rd (Scenic Drive), Hamilton ON",Hamilton,,ON,Scenic Drive,,,,,,,hub_580,,,
4bd3175477b29c74a2e18f82,Fast Food Restaurant,"[{'id': 'ab4bee40-d68a-012e-5619-003048cad9da', 'name': 'Subway'}]",VeryLikelyOpen,967,/v3/places/4bd3175477b29c74a2e18f82,Subway,America/Toronto,43.257574,-79.918863,43.257574,-79.918863,1331 Main St W,CA,"1331 Main St W (at Broadway Ave.), Hamilton ON L8S 1C6",Hamilton,L8S 1C6,ON,at Broadway Ave.,Unit 3,,,,,,hub_580,,,
5015ff52e4b0bc7cf62d6586,Other Great Outdoors,[],LikelyOpen,727,/v3/places/5015ff52e4b0bc7cf62d6586,Chedoke Radial Recreation Trail,America/Toronto,43.245741,-79.930802,,,Scenic Dr,CA,"Scenic Dr (Chateau Ct), Hamilton ON",Hamilton,,ON,Chateau Ct,,,,,,,hub_580,,,
4bd4b8686798ef3b8443628d,Vietnamese Restaurant,[],LikelyOpen,284,/v3/places/4bd4b8686798ef3b8443628d,Saigon Asian Restaurant,America/Toronto,43.261937,-79.906575,43.261937,-79.906575,1024 King St W,CA,"1024 King St W, Hamilton ON L8S 1L5",Hamilton,L8S 1L5,ON,,,,,,,,hub_541,,,
51d75f4e498ef5f34b71c700,Burger Joint,[],LikelyOpen,390,/v3/places/51d75f4e498ef5f34b71c700,Delirious Burger Co,America/Toronto,43.262405,-79.905588,43.262405,-79.905588,1008 King St W,CA,"1008 King St W, Hamilton ON L8S 1L4",Hamilton,L8S 1L4,ON,,,,,,,,hub_541,,,
4b81833cf964a5207fab30e3,Restaurant,[],LikelyOpen,365,/v3/places/4b81833cf964a5207fab30e3,The Bean Bar,America/Toronto,43.262347,-79.905625,43.262347,-79.905625,1012 King St W,CA,"1012 King St W (Marion Ave), Hamilton ON L8S 1L4",Hamilton,L8S 1L4,ON,Marion Ave,,,,,,,hub_541,,,
4c576d3d2308be9a3445596c,Indie Movie Theater,[],VeryLikelyOpen,351,/v3/places/4c576d3d2308be9a3445596c,Westdale Theatre,America/Toronto,43.262339,-79.905716,43.262339,-79.905716,1014 King St W,CA,"1014 King St W (marion), Hamilton ON L8S 1L4",Hamilton,L8S 1L4,ON,marion,,,,,,,hub_541,,,
56c9d78bcd10ae6f41a7abfb,Bar,[],VeryLikelyOpen,716,/v3/places/56c9d78bcd10ae6f41a7abfb,Ye Olde Squire,America/Toronto,43.258918,-79.900776,43.258918,-79.900776,875 Main St W,CA,"875 Main St W, Hamilton ON L8S 4P9",Hamilton,L8S 4P9,ON,,,,,,,,hub_541,,,
4c5c731a6147be9adf4e8f09,Bakery,[],VeryLikelyOpen,873,/v3/places/4c5c731a6147be9adf4e8f09,Valentino's Restaurant,America/Toronto,43.26287,-79.89885,43.26287,-79.89885,824 King St W,CA,"824 King St W (at Paradise Rd N), Hamilton ON L8S 1K3",Hamilton,L8S 1K3,ON,at Paradise Rd N,,,,,,,hub_541,,,
52d077b2498e7b98e9c9ad26,Burger Joint,[],VeryLikelyOpen,831,/v3/places/52d077b2498e7b98e9c9ad26,Pinks Burgers,America/Toronto,43.257574,-79.918863,43.257574,-79.918863,1335 Main St W,CA,"1335 Main St W, Hamilton ON L8S 1C6",Hamilton,L8S 1C6,ON,,,,,,,,hub_541,,,
4fd4125ae4b0784189e797de,Coffee Shop,"[{'id': 'ab4c54c0-d68a-012e-5619-003048cad9da', 'name': 'Starbucks'}]",VeryLikelyOpen,885,/v3/places/4fd4125ae4b0784189e797de,Starbucks,America/Toronto,43.25759,-79.919376,43.25759,-79.919376,1341 Main St W,CA,"1341 Main St W (at Emerson St), Hamilton ON L8S 1C6",Hamilton,L8S 1C6,ON,at Emerson St,,,,,,,hub_541,,,
4b6b5d23f964a520a7032ce3,Pub,[],LikelyOpen,998,/v3/places/4b6b5d23f964a520a7032ce3,Phoenix Bar & Grill,America/Toronto,43.262878,-79.921158,43.262878,-79.921158,1280 Main St W,CA,"1280 Main St W (in The Refectory), Hamilton ON L8S 4L8",Hamilton,L8S 4L8,ON,in The Refectory,,,,,,,hub_541,,,
4ee1174949010b299235f03a,Retail,[],LikelyOpen,1000,/v3/places/4ee1174949010b299235f03a,1UP Games,America/Toronto,43.262107,-79.897144,43.262107,-79.897144,777 King St W,CA,"777 King St W, Hamilton ON L8S 1K2",Hamilton,L8S 1K2,ON,,# 1,,43.262205,-79.897119,,,hub_541,,,
4cd6d7a47da9a35d579bf1b9,Liquor Store,[],VeryLikelyOpen,232,/v3/places/4cd6d7a47da9a35d579bf1b9,Lcbo,America/Toronto,43.251731,-79.813185,43.251731,-79.813185,Centre Mall,CA,"Centre Mall (1165 Barton St. E.), Hamilton ON L8H 2V2",Hamilton,L8H 2V2,ON,1165 Barton St. E.,,,,,,,hub_2919,4d63edd203e2721e3f86132f,"[{'id': 17000, 'name': 'Retail', 'short_name': 'Retail', 'plural_name': 'Retail', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/default_', 'suffix': '.png'}}]",The Centre on Barton
58c56911d772f94d5dac0780,Bar,[],VeryLikelyOpen,370,/v3/places/58c56911d772f94d5dac0780,Hambrgr,America/Toronto,43.248363,-79.817719,43.248363,-79.817719,207 Ottawa St N,CA,"207 Ottawa St N, Hamilton ON L8H 3Z4",Hamilton,L8H 3Z4,ON,,,,43.248248,-79.817435,,,hub_2919,,,
4ef1daed0e617e29c65f76c9,Café,[],VeryLikelyOpen,452,/v3/places/4ef1daed0e617e29c65f76c9,Cannon Coffee Co,America/Toronto,43.24768,-79.817882,43.24768,-79.817882,179 Ottawa St N,CA,"179 Ottawa St N (Cannon Street), Hamilton ON L8H 3Z4",Hamilton,L8H 3Z4,ON,Cannon Street,,,43.247597,-79.8177,,,hub_2919,,,
4b6cb501f964a520de4d2ce3,Pizzeria,"[{'id': 'd5737460-d890-0132-61d3-7a163eb2a6fc', 'name': 'Boston Pizza'}]",VeryLikelyOpen,475,/v3/places/4b6cb501f964a520de4d2ce3,Boston Pizza,America/Toronto,43.250609,-79.810308,43.250609,-79.810308,1219 Barton St E,CA,"1219 Barton St E (Kenilworth Ave. N.), Hamilton ON L8H 2V4",Hamilton,L8H 2V4,ON,Kenilworth Ave. N.,,,,,,,hub_2919,4d63edd203e2721e3f86132f,"[{'id': 17000, 'name': 'Retail', 'short_name': 'Retail', 'plural_name': 'Retail', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/default_', 'suffix': '.png'}}]",The Centre on Barton
512a88afe4b020f7227835b8,Arts and Crafts Store,[],VeryLikelyOpen,571,/v3/places/512a88afe4b020f7227835b8,Michaels,America/Toronto,43.252288,-79.809096,43.252488,-79.80914,1267 Barton St E,CA,"1267 Barton St E (Kenilworth Ave. N.), Hamilton ON L8H 2V4",Hamilton,L8H 2V4,ON,Kenilworth Ave. N.,Unit F-2,,43.250355,-79.81068,43.252288,-79.809096,hub_2919,4d63edd203e2721e3f86132f,"[{'id': 17000, 'name': 'Retail', 'short_name': 'Retail', 'plural_name': 'Retail', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/default_', 'suffix': '.png'}}]",The Centre on Barton
4ee37c486da14e7d98c21754,"Cafe, Coffee, and Tea House","[{'id': 'd5719cc0-d890-0132-61d3-7a163eb2a6fc', 'name': 'Tim Hortons'}]",VeryLikelyOpen,810,/v3/places/4ee37c486da14e7d98c21754,Tim Hortons,America/Toronto,43.250416,-79.806243,43.250416,-79.806243,1317 Barton St E,CA,"1317 Barton St E (Kenilworth), Hamilton ON L8H 2V4",Hamilton,L8H 2V4,ON,Kenilworth,,,,,,,hub_2919,4d63edd203e2721e3f86132f,"[{'id': 17000, 'name': 'Retail', 'short_name': 'Retail', 'plural_name': 'Retail', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/default_', 'suffix': '.png'}}]",The Centre on Barton
4bcef2ff68f976b0d0be6683,Department Store,"[{'id': 'd516bf90-d890-0132-61d3-7a163eb2a6fc', 'name': 'Canadian Tire'}]",VeryLikelyOpen,747,/v3/places/4bcef2ff68f976b0d0be6683,Canadian Tire,America/Toronto,43.251662,-79.806776,,,1283 Barton St E,CA,"1283 Barton St E (Kenilworth at Vansitmart), Hamilton ON L8H 2V4",Hamilton,L8H 2V4,ON,Kenilworth at Vansitmart,Kenilworth at Vansitmart,"[{'fsq_id': '591b620daa6c9518d47d7829', 'categories': [{'id': 11010, 'name': 'Automotive Repair Shop', 'short_name': 'Auto Repair', 'plural_name': 'Automotive Repair Shops', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}, {'id': 17090, 'name': 'Hardware Store', 'short_name': 'Hardware', 'plural_name': 'Hardware Stores', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/hardware_', 'suffix': '.png'}}], 'name': 'Canadian Tire'}]",,,,,hub_2919,,,
4c044ba3f56c2d7fa4191e66,,[],Unsure,766,/v3/places/4c044ba3f56c2d7fa4191e66,RBC Royal Bank,America/Toronto,43.250292,-79.806407,43.250292,-79.806407,Barton St,CA,"Barton St, Hamilton ON",Hamilton,,ON,,,,,,,,hub_2919,,,
5cbb9e749d7468002c0292f5,Retail,[],VeryLikelyOpen,783,/v3/places/5cbb9e749d7468002c0292f5,Canna Cabana,America/Toronto,43.250181,-79.806389,43.250181,-79.806389,1317 Barton St E,CA,"1317 Barton St E (Kenilworth Ave. N.), Hamilton ON L8H 2V4",Hamilton,L8H 2V4,ON,Kenilworth Ave. N.,,,,,,,hub_2919,4d63edd203e2721e3f86132f,"[{'id': 17000, 'name': 'Retail', 'short_name': 'Retail', 'plural_name': 'Retail', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/default_', 'suffix': '.png'}}]",The Centre on Barton
4fdfae63e4b057bfb451d00e,Clothing Store,"[{'id': 'd5175fe0-d890-0132-61d3-7a163eb2a6fc', 'name': ""Mark's Work Wearhouse""}]",LikelyOpen,785,/v3/places/4fdfae63e4b057bfb451d00e,Mark's Work Wearhouse,America/Toronto,43.252021,-79.806466,43.252021,-79.806466,1283 Barton St E,CA,"1283 Barton St E (Kenilworth Ave. N.), Hamilton ON L8H 2V4",Hamilton,L8H 2V4,ON,Kenilworth Ave. N.,Kenilworth Ave. N.,,,,,,hub_2919,4d63edd203e2721e3f86132f,"[{'id': 17000, 'name': 'Retail', 'short_name': 'Retail', 'plural_name': 'Retail', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/default_', 'suffix': '.png'}}]",The Centre on Barton
520e97ce498e3ee7817abaf4,BBQ Joint,[],VeryLikelyOpen,107,/v3/places/520e97ce498e3ee7817abaf4,Charred,America/Toronto,43.262759,-79.866231,43.262759,-79.866231,244 James St N,CA,"244 James St N (btwn Robert St & Colbourne St), Hamilton ON L8R 2L3",Hamilton,L8R 2L3,ON,btwn Robert St & Colbourne St,,,43.262818,-79.866365,,,hub_608,,,
5ba0f82a15173e002c280c07,Coffee Shop,[],VeryLikelyOpen,108,/v3/places/5ba0f82a15173e002c280c07,Synonym,America/Toronto,43.264558,-79.865376,43.264558,-79.865376,328 James St N,CA,"328 James St N (Barton Street West), Hamilton ON L8L 1H2",Hamilton,L8L 1H2,ON,Barton Street West,,,43.264647,-79.865582,,,hub_608,,,
4c60506c54ac0f479b3fb521,Café,[],VeryLikelyOpen,241,/v3/places/4c60506c54ac0f479b3fb521,Mulberry Street Coffeehouse,America/Toronto,43.261863,-79.866961,43.261863,-79.866961,193 James St N,CA,"193 James St N (Mulberry St.), Hamilton ON L8R 2L2",Hamilton,L8R 2L2,ON,Mulberry St.,,,43.261799,-79.866818,,,hub_608,,,
54cbb92b498ec28817437edb,Bar,[],VeryLikelyOpen,324,/v3/places/54cbb92b498ec28817437edb,Saint James Espresso Bar & Eatery,America/Toronto,43.260862,-79.866884,43.260862,-79.866884,170 James St N,CA,"170 James St N (Cannon), Hamilton ON L8R 2L1",Hamilton,L8R 2L1,ON,Cannon,,,43.260989,-79.867179,,,hub_608,,,
6165edff3ab1f55a79444517,Drugstore,[],VeryLikelyOpen,74,/v3/places/6165edff3ab1f55a79444517,Pharmachoice,America/Toronto,43.26433,-79.865431,43.26433,-79.865431,316 James St N,CA,"316 James St N, Hamilton ON L8L 1H2",Hamilton,L8L 1H2,ON,,,,,,,,hub_608,,,
4e457f33d4c065cb6b9271c7,Arts and Entertainment,[],LikelyOpen,381,/v3/places/4e457f33d4c065cb6b9271c7,James Street North Art Crawl,America/Toronto,43.260562,-79.867158,43.260562,-79.867158,James St N,CA,"James St N, Hamilton ON",Hamilton,,ON,,,,43.260637,-79.867332,,,hub_608,,,
4be958104485d13aec2494ee,Bakery,[],VeryLikelyOpen,416,/v3/places/4be958104485d13aec2494ee,Bonanza Bakery,America/Toronto,43.264323,-79.861163,43.264323,-79.861163,100 Murray St E,CA,"100 Murray St E, Hamilton ON L8L 3G4",Hamilton,L8L 3G4,ON,,,,43.264459,-79.861131,,,hub_608,,,
591534a12aff31013acefff6,Bar,[],VeryLikelyOpen,503,/v3/places/591534a12aff31013acefff6,Merit Brewing,America/Toronto,43.25949,-79.867997,43.25949,-79.867997,107 James St N,CA,"107 James St N (at York Blvd), Hamilton ON L8R 2K6",Hamilton,L8R 2K6,ON,at York Blvd,,,,,,,hub_608,,,
4b50da8ef964a520633527e3,Dim Sum Restaurant,[],LikelyOpen,520,/v3/places/4b50da8ef964a520633527e3,August 8,America/Toronto,43.259413,-79.866825,43.259413,-79.866825,1 Wilson St,CA,"1 Wilson St (James St.), Hamilton ON L8R 1C4",Hamilton,L8R 1C4,ON,James St.,# 12,,,,,,hub_608,,,
4b628f4bf964a5205a4b2ae3,Farmers Market,[],VeryLikelyOpen,601,/v3/places/4b628f4bf964a5205a4b2ae3,Hamilton Farmers' Market,America/Toronto,43.259041,-79.870193,43.259041,-79.870193,55 York Blvd,CA,"55 York Blvd (at James), Hamilton ON L8R 3K1",Hamilton,L8R 3K1,ON,at James,,"[{'fsq_id': '5d7bd06979bb820008173f0e', 'categories': [{'id': 13026, 'name': 'BBQ Joint', 'short_name': 'BBQ', 'plural_name': 'BBQ Joints', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}}], 'name': 'Saltlick Smokehouse'}, {'fsq_id': '5688080b498ef6dccacdba77', 'categories': [{'id': 13145, 'name': 'Fast Food Restaurant', 'short_name': 'Fast Food', 'plural_name': 'Fast Food Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}, {'id': 13272, 'name': 'Ramen Restaurant', 'short_name': 'Ramen', 'plural_name': 'Ramen Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/ramen_', 'suffix': '.png'}}], 'name': 'Eat Industries'}]",,,,,hub_608,,,
4d8d6ad95091a1cd636c7801,Cantonese Restaurant,[],LikelyOpen,60,/v3/places/4d8d6ad95091a1cd636c7801,South China Chinese Food,America/Toronto,43.257693,-79.914432,43.257693,-79.914432,1223 Main St W,CA,"1223 Main St W (Stroud Road), Hamilton ON L8S 1C3",Hamilton,L8S 1C3,ON,Stroud Road,,,,,,,hub_5333,,,
52d077b2498e7b98e9c9ad26,Burger Joint,[],VeryLikelyOpen,407,/v3/places/52d077b2498e7b98e9c9ad26,Pinks Burgers,America/Toronto,43.257574,-79.918863,43.257574,-79.918863,1335 Main St W,CA,"1335 Main St W, Hamilton ON L8S 1C6",Hamilton,L8S 1C6,ON,,,,,,,,hub_5333,,,
4fd4125ae4b0784189e797de,Coffee Shop,"[{'id': 'ab4c54c0-d68a-012e-5619-003048cad9da', 'name': 'Starbucks'}]",VeryLikelyOpen,451,/v3/places/4fd4125ae4b0784189e797de,Starbucks,America/Toronto,43.25759,-79.919376,43.25759,-79.919376,1341 Main St W,CA,"1341 Main St W (at Emerson St), Hamilton ON L8S 1C6",Hamilton,L8S 1C6,ON,at Emerson St,,,,,,,hub_5333,,,
4e982b2c8b810941da93e2e6,Children's Hospital,[],VeryLikelyOpen,215,/v3/places/4e982b2c8b810941da93e2e6,McMaster Children's Hospital,America/Toronto,43.258832,-79.916342,43.258832,-79.916342,1200 Main St W,CA,"1200 Main St W, Hamilton ON L8P 2J4",Hamilton,L8P 2J4,ON,,,"[{'fsq_id': '4ec906cc5c5ce271bf63a7a9', 'categories': [{'id': 15014, 'name': 'Hospital', 'short_name': 'Hospital', 'plural_name': 'Hospitals', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/medical_', 'suffix': '.png'}}], 'name': 'Labour and Delivery'}]",,,,,hub_5333,,,
4bd3175477b29c74a2e18f82,Fast Food Restaurant,"[{'id': 'ab4bee40-d68a-012e-5619-003048cad9da', 'name': 'Subway'}]",VeryLikelyOpen,405,/v3/places/4bd3175477b29c74a2e18f82,Subway,America/Toronto,43.257574,-79.918863,43.257574,-79.918863,1331 Main St W,CA,"1331 Main St W (at Broadway Ave.), Hamilton ON L8S 1C6",Hamilton,L8S 1C6,ON,at Broadway Ave.,Unit 3,,,,,,hub_5333,,,
4f4b75d2e4b0922ac853b656,Emergency Room,[],LikelyOpen,264,/v3/places/4f4b75d2e4b0922ac853b656,McMaster Children's Hospital ER,America/Toronto,43.258665,-79.917055,43.258665,-79.917055,1200 Main St W,CA,"1200 Main St W, Hamilton ON",Hamilton,,ON,,,,,,,,hub_5333,,,
4dbff4390cb6f21c127ccc4c,,[],Unsure,316,/v3/places/4dbff4390cb6f21c127ccc4c,Adas Israel,America/Toronto,43.256835,-79.910345,43.256835,-79.910345,250 Cline Ave N,CA,"250 Cline Ave N, Hamilton ON",Hamilton,,ON,,,,43.257016,-79.910851,,,hub_5333,,,
500da4b5e4b0ba42c31a5835,Drugstore,"[{'id': 'd576a280-d890-0132-61d3-7a163eb2a6fc', 'name': 'Shoppers Drug Mart'}]",LikelyOpen,450,/v3/places/500da4b5e4b0ba42c31a5835,Shoppers Drug Mart,America/Toronto,43.25759,-79.919376,43.25759,-79.919376,1341 Main St W,CA,"1341 Main St W (at Emerson St), Hamilton ON L8S 1C6",Hamilton,L8S 1C6,ON,at Emerson St,,,,,,,hub_5333,,,
510ca7e7e4b0056827754b0f,Frozen Yogurt Shop,[],LikelyOpen,364,/v3/places/510ca7e7e4b0056827754b0f,Yogurty's,America/Toronto,43.257318,-79.918123,43.257285,-79.918258,1309 Main St W,CA,"1309 Main St W, Hamilton ON L8S 1C5",Hamilton,L8S 1C5,ON,,Unit 7,,43.257291,-79.918114,43.257318,-79.918123,hub_5333,,,
4b719ee7f964a520a0512de3,Diner,[],LikelyOpen,615,/v3/places/4b719ee7f964a520a0512de3,Basilique,America/Toronto,43.261035,-79.907396,43.261035,-79.907396,1065 King St W,CA,"1065 King St W, Hamilton ON L8S 1L8",Hamilton,L8S 1L8,ON,,,,,,,,hub_5333,,,
534c6197498e2a0a588f0226,American Restaurant,[],VeryLikelyOpen,531,/v3/places/534c6197498e2a0a588f0226,Aberdeen Tavern,America/Toronto,43.251479,-79.893532,43.251479,-79.893532,432 Aberdeen Ave,CA,"432 Aberdeen Ave (Dundurn Street), Hamilton ON L8P 2S2",Hamilton,L8P 2S2,ON,Dundurn Street,,,,,,,hub_778,,,
4e4d0cfcd164e69742d2c95a,Bakery,[],VeryLikelyOpen,608,/v3/places/4e4d0cfcd164e69742d2c95a,Cake and Loaf Bakery,America/Toronto,43.251924,-79.892124,43.251924,-79.892124,321 Dundurn St S,CA,"321 Dundurn St S (Dundurn Street South), Hamilton ON L8P 2M5",Hamilton,L8P 2M5,ON,Dundurn Street South,,,43.252018,-79.892341,,,hub_778,,,
56c9d78bcd10ae6f41a7abfb,Bar,[],VeryLikelyOpen,687,/v3/places/56c9d78bcd10ae6f41a7abfb,Ye Olde Squire,America/Toronto,43.258918,-79.900776,43.258918,-79.900776,875 Main St W,CA,"875 Main St W, Hamilton ON L8S 4P9",Hamilton,L8S 4P9,ON,,,,,,,,hub_778,,,
5689cc6f498e468996435494,Arts and Entertainment,[],Unsure,442,/v3/places/5689cc6f498e468996435494,BuckitLife,America/Toronto,43.256629,-79.900712,43.256629,-79.900712,175 Longwood Rd S,CA,"175 Longwood Rd S, Hamilton ON L8P 0A1",Hamilton,L8P 0A1,ON,,# 101A,,,,,,hub_778,4dadb5075da31bb1523ab3e5,"[{'id': 11020, 'name': 'Business and Strategy Consulting Office', 'short_name': 'Business and Strategy Consulting Office', 'plural_name': 'Business and Strategy Consulting Offices', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}}]",Innovation Factory
4ba038fbf964a520736237e3,Liquor Store,[],LikelyOpen,743,/v3/places/4ba038fbf964a520736237e3,Lcbo,America/Toronto,43.254583,-79.890998,43.254583,-79.890998,233 Dundurn St S,CA,"233 Dundurn St S (at Charlton Ave W), Hamilton ON L8P 4K8",Hamilton,L8P 4K8,ON,at Charlton Ave W,,,43.254661,-79.891172,,,hub_778,,,
4d810f54a4e23704e29bc1cc,Government Building,[],LikelyOpen,492,/v3/places/4d810f54a4e23704e29bc1cc,Natural Resources Canada CANMET - MTL,America/Toronto,43.257036,-79.901244,,,183 Longwood Rd S,CA,"183 Longwood Rd S, Hamilton ON L8P 0A5",Hamilton,L8P 0A5,ON,,,,43.25701,-79.901404,,,hub_778,,,
4b8298f8f964a520fcd930e3,Rock Climbing Spot,[],VeryLikelyOpen,767,/v3/places/4b8298f8f964a520fcd930e3,Gravity Climbing Gym Inc,America/Toronto,43.258168,-79.893832,43.258168,-79.893832,70 Frid St,CA,"70 Frid St, Hamilton ON L8P 4M4",Hamilton,L8P 4M4,ON,,Frnt OF,,,,,,hub_778,,,
51ea845b498ea70ac934088a,Burger Joint,[],LikelyOpen,549,/v3/places/51ea845b498ea70ac934088a,Webers Hamburgers,America/Toronto,43.247705,-79.898223,43.247705,-79.898223,8844 11 Hwy S,CA,"8844 11 Hwy S, Orillia ON L3V 6H3",Orillia,L3V 6H3,ON,,,,,,,,hub_778,,,
56d2bca3498e7ef4010d2570,Physical Therapy Clinic,[],LikelyOpen,718,/v3/places/56d2bca3498e7ef4010d2570,Lifemark Physiotherapy Main West & Longwood,America/Toronto,43.258993,-79.901252,43.258993,-79.901252,875 Main St W,CA,"875 Main St W, Hamilton ON L8S 4P9",Hamilton,L8S 4P9,ON,,# 4,,,,,,hub_778,,,
4e7ca01e775b65a871b20f92,Dentist,[],VeryLikelyOpen,720,/v3/places/4e7ca01e775b65a871b20f92,Westdale Dental Centre,America/Toronto,43.258955,-79.901014,43.258955,-79.901014,875 Main St W,CA,"875 Main St W, Hamilton ON L8S 4P9",Hamilton,L8S 4P9,ON,,,,43.259239,-79.901181,,,hub_778,,,
55de230f498eecf46f6652a2,Taco Restaurant,[],VeryLikelyOpen,176,/v3/places/55de230f498eecf46f6652a2,The Mule,America/Toronto,43.257258,-79.867202,43.257258,-79.867202,41 King William St,CA,"41 King William St (Hughson), Hamilton ON L8R 1A2",Hamilton,L8R 1A2,ON,Hughson,,,43.257143,-79.86724,,,hub_5845,,,
50a19225e4b035e940520491,Burrito Restaurant,[],VeryLikelyOpen,231,/v3/places/50a19225e4b035e940520491,Burrito Boyz,America/Toronto,43.255691,-79.867215,43.255691,-79.867215,66 King St E,CA,"66 King St E, Hamilton ON L8N 1A6",Hamilton,L8N 1A6,ON,,,,,,,,hub_5845,,,
4b628f4bf964a5205a4b2ae3,Farmers Market,[],VeryLikelyOpen,246,/v3/places/4b628f4bf964a5205a4b2ae3,Hamilton Farmers' Market,America/Toronto,43.259041,-79.870193,43.259041,-79.870193,55 York Blvd,CA,"55 York Blvd (at James), Hamilton ON L8R 3K1",Hamilton,L8R 3K1,ON,at James,,"[{'fsq_id': '5d7bd06979bb820008173f0e', 'categories': [{'id': 13026, 'name': 'BBQ Joint', 'short_name': 'BBQ', 'plural_name': 'BBQ Joints', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}}], 'name': 'Saltlick Smokehouse'}, {'fsq_id': '5688080b498ef6dccacdba77', 'categories': [{'id': 13145, 'name': 'Fast Food Restaurant', 'short_name': 'Fast Food', 'plural_name': 'Fast Food Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}, {'id': 13272, 'name': 'Ramen Restaurant', 'short_name': 'Ramen', 'plural_name': 'Ramen Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/ramen_', 'suffix': '.png'}}], 'name': 'Eat Industries'}]",,,,,hub_5845,,,
591534a12aff31013acefff6,Bar,[],VeryLikelyOpen,311,/v3/places/591534a12aff31013acefff6,Merit Brewing,America/Toronto,43.25949,-79.867997,43.25949,-79.867997,107 James St N,CA,"107 James St N (at York Blvd), Hamilton ON L8R 2K6",Hamilton,L8R 2K6,ON,at York Blvd,,,,,,,hub_5845,,,
4b50da8ef964a520633527e3,Dim Sum Restaurant,[],LikelyOpen,325,/v3/places/4b50da8ef964a520633527e3,August 8,America/Toronto,43.259413,-79.866825,43.259413,-79.866825,1 Wilson St,CA,"1 Wilson St (James St.), Hamilton ON L8R 1C4",Hamilton,L8R 1C4,ON,James St.,# 12,,,,,,hub_5845,,,
4d93318162ad5481a9ec7b4b,Museum,[],VeryLikelyOpen,353,/v3/places/4d93318162ad5481a9ec7b4b,Whitehern Historic House and Garden,America/Toronto,43.254593,-79.87211,43.254596,-79.871991,41 Jackson St W,CA,"41 Jackson St W, Hamilton ON L8P 1L3",Hamilton,L8P 1L3,ON,,,,,,,,hub_5845,,,
